Zip Code,COUNTYNAME,STATENAME
84323,Cache,Utah
84324,Box Elder,Utah
84325,Cache,Utah
84326,Cache,Utah
84327,Cache,Utah
84328,Cache,Utah
84329,Box Elder,Utah
84330,Box Elder,Utah
84331,Box Elder,Utah
84332,Cache,Utah
84333,Cache,Utah
84334,Box Elder,Utah
84335,Cache,Utah
84336,Box Elder,Utah
84337,Box Elder,Utah
84338,Cache,Utah
84339,Cache,Utah
84340,Box Elder,Utah
84341,Cache,Utah
84401,Weber,Utah
84402,Weber,Utah
84403,Weber,Utah
84404,Weber,Utah
84405,Weber,Utah
84407,Weber,Utah
84408,Weber,Utah
84409,Weber,Utah
84412,Weber,Utah
84414,Weber,Utah
84415,Weber,Utah
84501,Carbon,Utah
84510,San Juan,Utah
84511,San Juan,Utah
84512,San Juan,Utah
84513,Emery,Utah
84515,Grand,Utah
84516,Emery,Utah
84518,Emery,Utah
84520,Carbon,Utah
84521,Emery,Utah
84522,Emery,Utah
84523,Emery,Utah
84525,Emery,Utah
84526,Carbon,Utah
84528,Emery,Utah
84529,Carbon,Utah
84530,San Juan,Utah
84531,San Juan,Utah
84532,Grand,Utah
84533,San Juan,Utah
84534,San Juan,Utah
84535,San Juan,Utah
84536,San Juan,Utah
84537,Emery,Utah
84539,Carbon,Utah
84540,Grand,Utah
84542,Carbon,Utah
84601,Utah,Utah
84602,Utah,Utah
84603,Utah,Utah
84604,Utah,Utah
84605,Utah,Utah
84606,Utah,Utah
84620,Sevier,Utah
84621,Sanpete,Utah
84622,Sanpete,Utah
84623,Sanpete,Utah
84624,Millard,Utah
84626,Utah,Utah
84627,Sanpete,Utah
84628,Juab,Utah
84629,Sanpete,Utah
84630,Sanpete,Utah
84631,Millard,Utah
84632,Sanpete,Utah
84633,Utah,Utah
84634,Sanpete,Utah
84635,Millard,Utah
84636,Millard,Utah
84637,Millard,Utah
84638,Millard,Utah
84639,Juab,Utah
84640,Millard,Utah
84642,Sanpete,Utah
84643,Sanpete,Utah
84644,Millard,Utah
84645,Juab,Utah
84646,Sanpete,Utah
84647,Sanpete,Utah
84648,Juab,Utah
84649,Millard,Utah
84651,Utah,Utah
84652,Sevier,Utah
84653,Utah,Utah
84654,Sevier,Utah
84655,Utah,Utah
84656,Millard,Utah
84657,Sevier,Utah
84660,Utah,Utah
84662,Sanpete,Utah
84663,Utah,Utah
84664,Utah,Utah
84665,Sanpete,Utah
84667,Sanpete,Utah
84701,Sevier,Utah
84710,Kane,Utah
84711,Sevier,Utah
84712,Garfield,Utah
84713,Beaver,Utah
84714,Iron,Utah
84715,Wayne,Utah
84716,Garfield,Utah
84718,Garfield,Utah
84719,Iron,Utah
84720,Iron,Utah
84721,Iron,Utah
84722,Washington,Utah
84723,Piute,Utah
84724,Sevier,Utah
84725,Washington,Utah
84726,Garfield,Utah
84728,Millard,Utah
84729,Kane,Utah
84730,Sevier,Utah
84731,Beaver,Utah
84732,Piute,Utah
84733,Washington,Utah
84734,Wayne,Utah
84735,Garfield,Utah
84736,Garfield,Utah
84737,Washington,Utah
84738,Washington,Utah
84739,Sevier,Utah
84740,Piute,Utah
84741,Kane,Utah
84742,Iron,Utah
84743,Piute,Utah
84744,Sevier,Utah
84745,Washington,Utah
84746,Washington,Utah
84747,Wayne,Utah
84749,Wayne,Utah
84750,Piute,Utah
84751,Beaver,Utah
84752,Beaver,Utah
84753,Iron,Utah
84754,Sevier,Utah
84755,Kane,Utah
84756,Iron,Utah
84757,Washington,Utah
84758,Kane,Utah
84759,Garfield,Utah
84760,Iron,Utah
84761,Iron,Utah
84762,Kane,Utah
84763,Washington,Utah
84764,Garfield,Utah
84765,Washington,Utah
84766,Sevier,Utah
84767,Washington,Utah
84770,Washington,Utah
84771,Washington,Utah
84772,Iron,Utah
84773,Wayne,Utah
84774,Washington,Utah
84775,Wayne,Utah
84776,Garfield,Utah
84779,Washington,Utah
84780,Washington,Utah
84781,Washington,Utah
84782,Washington,Utah
84783,Washington,Utah
84784,Washington,Utah
84790,Washington,Utah
84791,Washington,Utah
5001,Windsor,Vermont
5009,Windsor,Vermont
5030,Windsor,Vermont
5031,Windsor,Vermont
5032,Windsor,Vermont
5033,Orange,Vermont
5034,Windsor,Vermont
5035,Windsor,Vermont
5036,Orange,Vermont
5037,Windsor,Vermont
5038,Orange,Vermont
5039,Orange,Vermont
5040,Orange,Vermont
5041,Orange,Vermont
5042,Caledonia,Vermont
5043,Orange,Vermont
5045,Orange,Vermont
5046,Caledonia,Vermont
5047,Windsor,Vermont
5048,Windsor,Vermont
5049,Windsor,Vermont
5050,Caledonia,Vermont
5051,Orange,Vermont
5052,Windsor,Vermont
5053,Windsor,Vermont
5054,Orange,Vermont
5055,Windsor,Vermont
5056,Windsor,Vermont
5058,Orange,Vermont
5059,Windsor,Vermont
5060,Orange,Vermont
5061,Orange,Vermont
5062,Windsor,Vermont
5065,Windsor,Vermont
5067,Windsor,Vermont
5068,Windsor,Vermont
5069,Caledonia,Vermont
5070,Orange,Vermont
5071,Windsor,Vermont
5072,Orange,Vermont
5073,Windsor,Vermont
5074,Orange,Vermont
5075,Orange,Vermont
5076,Orange,Vermont
5077,Orange,Vermont
5079,Orange,Vermont
5081,Orange,Vermont
5083,Orange,Vermont
5084,Windsor,Vermont
5085,Orange,Vermont
5086,Orange,Vermont
5088,Windsor,Vermont
5089,Windsor,Vermont
5091,Windsor,Vermont
5101,Windham,Vermont
5141,Windham,Vermont
5142,Windsor,Vermont
5143,Windsor,Vermont
5144,Windsor,Vermont
5146,Windham,Vermont
5148,Windham,Vermont
5149,Windsor,Vermont
5150,Windsor,Vermont
5151,Windsor,Vermont
5152,Bennington,Vermont
5153,Windsor,Vermont
5154,Windham,Vermont
5155,Windham,Vermont
5156,Windsor,Vermont
5158,Windham,Vermont
5159,Windham,Vermont
5161,Windsor,Vermont
5201,Bennington,Vermont
5250,Bennington,Vermont
5251,Bennington,Vermont
5252,Bennington,Vermont
5253,Bennington,Vermont
5254,Bennington,Vermont
5255,Bennington,Vermont
5257,Bennington,Vermont
5260,Bennington,Vermont
5261,Bennington,Vermont
5262,Bennington,Vermont
5301,Windham,Vermont
5302,Windham,Vermont
5303,Windham,Vermont
5304,Windham,Vermont
5340,Bennington,Vermont
5341,Windham,Vermont
5342,Windham,Vermont
5343,Windham,Vermont
5344,Windham,Vermont
5345,Windham,Vermont
5346,Windham,Vermont
5350,Bennington,Vermont
5351,Windham,Vermont
5352,Bennington,Vermont
5353,Windham,Vermont
5354,Windham,Vermont
5355,Windham,Vermont
5356,Windham,Vermont
5357,Windham,Vermont
5358,Windham,Vermont
5359,Windham,Vermont
5360,Windham,Vermont
5361,Windham,Vermont
5362,Windham,Vermont
5363,Windham,Vermont
5401,Chittenden,Vermont
5402,Chittenden,Vermont
5403,Chittenden,Vermont
5404,Chittenden,Vermont
5405,Chittenden,Vermont
5406,Chittenden,Vermont
5407,Chittenden,Vermont
5408,Chittenden,Vermont
5439,Chittenden,Vermont
5440,Grand Isle,Vermont
5441,Franklin,Vermont
5442,Lamoille,Vermont
5443,Addison,Vermont
5444,Chittenden,Vermont
5445,Chittenden,Vermont
5446,Chittenden,Vermont
5447,Franklin,Vermont
5448,Franklin,Vermont
5449,Chittenden,Vermont
5450,Franklin,Vermont
5451,Chittenden,Vermont
5452,Chittenden,Vermont
5453,Chittenden,Vermont
5454,Chittenden,Vermont
5455,Franklin,Vermont
5456,Addison,Vermont
5457,Franklin,Vermont
5458,Grand Isle,Vermont
5459,Franklin,Vermont
5460,Franklin,Vermont
5461,Chittenden,Vermont
5462,Chittenden,Vermont
5463,Grand Isle,Vermont
5464,Lamoille,Vermont
5465,Chittenden,Vermont
5466,Chittenden,Vermont
5468,Chittenden,Vermont
5469,Addison,Vermont
5470,Franklin,Vermont
5471,Franklin,Vermont
5472,Addison,Vermont
5473,Addison,Vermont
5474,Grand Isle,Vermont
5476,Franklin,Vermont
5477,Chittenden,Vermont
5478,Franklin,Vermont
5479,Franklin,Vermont
5481,Franklin,Vermont
5482,Chittenden,Vermont
5483,Franklin,Vermont
5485,Franklin,Vermont
5486,Grand Isle,Vermont
5487,Addison,Vermont
5488,Franklin,Vermont
5489,Chittenden,Vermont
5490,Chittenden,Vermont
5491,Addison,Vermont
5492,Lamoille,Vermont
5494,Chittenden,Vermont
5495,Chittenden,Vermont
5601,Washington,Vermont
5602,Washington,Vermont
5603,Washington,Vermont
5604,Washington,Vermont
5609,Washington,Vermont
5620,Washington,Vermont
5633,Washington,Vermont
5640,Washington,Vermont
5641,Washington,Vermont
5647,Washington,Vermont
5648,Washington,Vermont
5649,Washington,Vermont
5650,Washington,Vermont
5651,Washington,Vermont
5652,Lamoille,Vermont
5653,Lamoille,Vermont
5654,Washington,Vermont
5655,Lamoille,Vermont
5656,Lamoille,Vermont
5657,Lamoille,Vermont
5658,Washington,Vermont
5660,Washington,Vermont
5661,Lamoille,Vermont
5662,Lamoille,Vermont
5663,Washington,Vermont
5664,Washington,Vermont
5665,Lamoille,Vermont
5666,Washington,Vermont
5667,Washington,Vermont
5669,Addison,Vermont
5670,Washington,Vermont
5671,Washington,Vermont
5672,Lamoille,Vermont
5673,Washington,Vermont
5674,Washington,Vermont
5675,Orange,Vermont
5676,Washington,Vermont
5677,Washington,Vermont
5678,Washington,Vermont
5679,Orange,Vermont
5680,Lamoille,Vermont
5681,Washington,Vermont
5682,Washington,Vermont
5701,Rutland,Vermont
5702,Rutland,Vermont
5730,Rutland,Vermont
5731,Rutland,Vermont
5732,Rutland,Vermont
5733,Rutland,Vermont
5734,Addison,Vermont
5735,Rutland,Vermont
5736,Rutland,Vermont
5737,Rutland,Vermont
5738,Rutland,Vermont
5739,Rutland,Vermont
5740,Addison,Vermont
5741,Rutland,Vermont
5742,Rutland,Vermont
5743,Rutland,Vermont
5744,Rutland,Vermont
5745,Rutland,Vermont
5746,Windsor,Vermont
5747,Addison,Vermont
5748,Addison,Vermont
5750,Rutland,Vermont
5751,Rutland,Vermont
5753,Addison,Vermont
5757,Rutland,Vermont
5758,Rutland,Vermont
5759,Rutland,Vermont
5760,Addison,Vermont
5761,Rutland,Vermont
5762,Rutland,Vermont
5763,Rutland,Vermont
5764,Rutland,Vermont
5765,Rutland,Vermont
5766,Addison,Vermont
5767,Windsor,Vermont
5768,Bennington,Vermont
5769,Addison,Vermont
5770,Addison,Vermont
5772,Windsor,Vermont
5773,Rutland,Vermont
5774,Rutland,Vermont
5775,Rutland,Vermont
5776,Bennington,Vermont
5777,Rutland,Vermont
5778,Addison,Vermont
5819,Caledonia,Vermont
5820,Orleans,Vermont
5821,Caledonia,Vermont
5822,Orleans,Vermont
5823,Orleans,Vermont
5824,Essex,Vermont
5825,Orleans,Vermont
5826,Orleans,Vermont
5827,Orleans,Vermont
5828,Caledonia,Vermont
5829,Orleans,Vermont
5830,Orleans,Vermont
5832,Caledonia,Vermont
5833,Orleans,Vermont
5836,Caledonia,Vermont
5837,Essex,Vermont
5838,Caledonia,Vermont
5839,Orleans,Vermont
5840,Essex,Vermont
5841,Orleans,Vermont
5842,Orleans,Vermont
5843,Caledonia,Vermont
5845,Orleans,Vermont
5846,Essex,Vermont
5847,Orleans,Vermont
5848,Caledonia,Vermont
5849,Caledonia,Vermont
5850,Caledonia,Vermont
5851,Caledonia,Vermont
5853,Orleans,Vermont
5855,Orleans,Vermont
5857,Orleans,Vermont
5858,Essex,Vermont
5859,Orleans,Vermont
5860,Orleans,Vermont
5861,Caledonia,Vermont
5862,Caledonia,Vermont
5863,Caledonia,Vermont
5866,Caledonia,Vermont
5867,Caledonia,Vermont
5868,Orleans,Vermont
5871,Caledonia,Vermont
5872,Orleans,Vermont
5873,Caledonia,Vermont
5874,Orleans,Vermont
5875,Orleans,Vermont
5901,Essex,Vermont
5902,Essex,Vermont
5903,Essex,Vermont
5904,Essex,Vermont
5905,Essex,Vermont
5906,Essex,Vermont
5907,Essex,Vermont
20101,Loudoun,Virginia
20102,Loudoun,Virginia
20103,Loudoun,Virginia
20104,Loudoun,Virginia
20105,Loudoun,Virginia
20106,Culpeper,Virginia
20107,Loudoun,Virginia
20108,Manassas City,Virginia
20109,Prince William,Virginia
20110,Manassas City,Virginia
20111,Prince William,Virginia
20112,Prince William,Virginia
20113,Manassas Park City,Virginia
20115,Fauquier,Virginia
20116,Fauquier,Virginia
20117,Loudoun,Virginia
20118,Loudoun,Virginia
20119,Fauquier,Virginia
20120,Fairfax,Virginia
20121,Fairfax,Virginia
20122,Fairfax,Virginia
20124,Fairfax,Virginia
20128,Fauquier,Virginia
20129,Loudoun,Virginia
20130,Clarke,Virginia
20131,Loudoun,Virginia
20132,Loudoun,Virginia
20134,Loudoun,Virginia
20135,Clarke,Virginia
20136,Prince William,Virginia
20137,Fauquier,Virginia
20138,Fauquier,Virginia
20139,Fauquier,Virginia
20140,Fauquier,Virginia
20141,Loudoun,Virginia
20142,Loudoun,Virginia
20143,Prince William,Virginia
20144,Fauquier,Virginia
20146,Loudoun,Virginia
20147,Loudoun,Virginia
20148,Loudoun,Virginia
20149,Loudoun,Virginia
20151,Fairfax,Virginia
20152,Loudoun,Virginia
20153,Fairfax,Virginia
20155,Prince William,Virginia
20156,Prince William,Virginia
20158,Loudoun,Virginia
20159,Loudoun,Virginia
20160,Loudoun,Virginia
20163,Loudoun,Virginia
20164,Loudoun,Virginia
20165,Loudoun,Virginia
20166,Loudoun,Virginia
20167,Loudoun,Virginia
20168,Prince William,Virginia
20169,Prince William,Virginia
20170,Fairfax,Virginia
20171,Fairfax,Virginia
20172,Fairfax,Virginia
20175,Loudoun,Virginia
20176,Loudoun,Virginia
20177,Loudoun,Virginia
20178,Loudoun,Virginia
20180,Loudoun,Virginia
20181,Prince William,Virginia
20182,Prince William,Virginia
20184,Fauquier,Virginia
20185,Fauquier,Virginia
20186,Fauquier,Virginia
20187,Fauquier,Virginia
20188,Fauquier,Virginia
20189,Loudoun,Virginia
20190,Fairfax,Virginia
20191,Fairfax,Virginia
20192,Fairfax,Virginia
20193,Fairfax,Virginia
20194,Fairfax,Virginia
20195,Fairfax,Virginia
20196,Fairfax,Virginia
20197,Loudoun,Virginia
20198,Fauquier,Virginia
20199,Loudoun,Virginia
22003,Fairfax,Virginia
22009,Fairfax,Virginia
22015,Fairfax,Virginia
22025,Prince William,Virginia
22026,Prince William,Virginia
22027,Fairfax,Virginia
22030,Fairfax City,Virginia
22031,Fairfax,Virginia
22032,Fairfax,Virginia
22033,Fairfax,Virginia
22034,Fairfax,Virginia
22035,Fairfax,Virginia
22036,Fairfax,Virginia
22037,Fairfax,Virginia
22038,Fairfax City,Virginia
22039,Fairfax,Virginia
22040,Falls Church City,Virginia
22041,Fairfax,Virginia
22042,Fairfax,Virginia
22043,Fairfax,Virginia
22044,Fairfax,Virginia
22046,Falls Church City,Virginia
22047,Fairfax,Virginia
22060,Fairfax,Virginia
22066,Fairfax,Virginia
22067,Fairfax,Virginia
22079,Fairfax,Virginia
22081,Fairfax,Virginia
22082,Fairfax,Virginia
22092,Fairfax,Virginia
22093,Loudoun,Virginia
22095,Fairfax,Virginia
22096,Fairfax,Virginia
22101,Fairfax,Virginia
22102,Fairfax,Virginia
22103,Fairfax,Virginia
22106,Fairfax,Virginia
22107,Fairfax,Virginia
22108,Fairfax,Virginia
22109,Fairfax,Virginia
22116,Fairfax,Virginia
22118,Fairfax,Virginia
22119,Fairfax,Virginia
22120,Fairfax,Virginia
22121,Fairfax,Virginia
22122,Fairfax,Virginia
22124,Fairfax,Virginia
22125,Prince William,Virginia
22134,Prince William,Virginia
22135,Stafford,Virginia
22150,Fairfax,Virginia
22151,Fairfax,Virginia
22152,Fairfax,Virginia
22153,Fairfax,Virginia
22156,Fairfax,Virginia
22158,Fairfax,Virginia
22159,Fairfax,Virginia
22160,Fairfax,Virginia
22161,Fairfax,Virginia
22172,Prince William,Virginia
22180,Fairfax,Virginia
22181,Fairfax,Virginia
22182,Fairfax,Virginia
22183,Fairfax,Virginia
22184,Fairfax,Virginia
22185,Fairfax,Virginia
22191,Prince William,Virginia
22192,Prince William,Virginia
22193,Prince William,Virginia
22194,Prince William,Virginia
22195,Prince William,Virginia
22199,Fairfax,Virginia
22201,Arlington,Virginia
22202,Arlington,Virginia
22203,Arlington,Virginia
22204,Arlington,Virginia
22205,Arlington,Virginia
22206,Arlington,Virginia
22207,Arlington,Virginia
22209,Arlington,Virginia
22210,Arlington,Virginia
22211,Arlington,Virginia
22212,Arlington,Virginia
22213,Arlington,Virginia
22214,Arlington,Virginia
22215,Arlington,Virginia
22216,Arlington,Virginia
22217,Arlington,Virginia
22218,Arlington,Virginia
22219,Arlington,Virginia
22222,Arlington,Virginia
22223,Arlington,Virginia
22225,Arlington,Virginia
22226,Arlington,Virginia
22227,Arlington,Virginia
22229,Arlington,Virginia
22230,Arlington,Virginia
22234,Arlington,Virginia
22240,Arlington,Virginia
22241,Arlington,Virginia
22242,Arlington,Virginia
22243,Arlington,Virginia
22244,Arlington,Virginia
22245,Arlington,Virginia
22246,Arlington,Virginia
22301,Alexandria City,Virginia
22302,Alexandria City,Virginia
22303,Fairfax,Virginia
22304,Alexandria City,Virginia
22305,Alexandria City,Virginia
22306,Fairfax,Virginia
22307,Fairfax,Virginia
22308,Fairfax,Virginia
22309,Fairfax,Virginia
22310,Fairfax,Virginia
22311,Alexandria City,Virginia
22312,Fairfax,Virginia
22313,Alexandria City,Virginia
22314,Alexandria City,Virginia
22315,Fairfax,Virginia
22320,Alexandria City,Virginia
22321,Fairfax,Virginia
22331,Alexandria City,Virginia
22332,Alexandria City,Virginia
22333,Alexandria City,Virginia
22334,Alexandria City,Virginia
22336,Alexandria City,Virginia
22401,Fredericksburg City,Virginia
22402,Fredericksburg City,Virginia
22403,Stafford,Virginia
22404,Fredericksburg City,Virginia
22405,Stafford,Virginia
22406,Stafford,Virginia
22407,Spotsylvania,Virginia
22408,Spotsylvania,Virginia
22412,Stafford,Virginia
22427,Caroline,Virginia
22428,Caroline,Virginia
22430,Stafford,Virginia
22432,Northumberland,Virginia
22433,Orange,Virginia
22435,Northumberland,Virginia
22436,Essex,Virginia
22437,Essex,Virginia
22438,Essex,Virginia
22442,Westmoreland,Virginia
22443,Westmoreland,Virginia
22446,Caroline,Virginia
22448,King George,Virginia
22451,King George,Virginia
22454,Essex,Virginia
22456,Northumberland,Virginia
22460,Richmond,Virginia
22463,Stafford,Virginia
22469,Westmoreland,Virginia
22471,Stafford,Virginia
22472,Richmond,Virginia
22473,Northumberland,Virginia
22476,Essex,Virginia
22480,Lancaster,Virginia
22481,King George,Virginia
22482,Lancaster,Virginia
22485,King George,Virginia
22488,Westmoreland,Virginia
22501,Caroline,Virginia
22503,Lancaster,Virginia
22504,Essex,Virginia
22507,Lancaster,Virginia
22508,Orange,Virginia
22509,Essex,Virginia
22511,Northumberland,Virginia
22513,Lancaster,Virginia
22514,Caroline,Virginia
22517,Lancaster,Virginia
22520,Westmoreland,Virginia
22523,Lancaster,Virginia
22524,Westmoreland,Virginia
22526,King George,Virginia
22528,Lancaster,Virginia
22529,Westmoreland,Virginia
22530,Northumberland,Virginia
22534,Spotsylvania,Virginia
22535,Caroline,Virginia
22538,Caroline,Virginia
22539,Northumberland,Virginia
22542,Orange,Virginia
22544,King George,Virginia
22545,Stafford,Virginia
22546,Caroline,Virginia
22547,King George,Virginia
22548,Richmond,Virginia
22552,Caroline,Virginia
22553,Spotsylvania,Virginia
22554,Stafford,Virginia
22555,Stafford,Virginia
22556,Stafford,Virginia
22558,Westmoreland,Virginia
22560,Essex,Virginia
22565,Spotsylvania,Virginia
22567,Orange,Virginia
22570,Richmond,Virginia
22572,Richmond,Virginia
22576,Lancaster,Virginia
22577,Westmoreland,Virginia
22578,Lancaster,Virginia
22579,Northumberland,Virginia
22580,Caroline,Virginia
22581,Westmoreland,Virginia
22601,Winchester City,Virginia
22602,Frederick,Virginia
22603,Frederick,Virginia
22604,Winchester City,Virginia
22610,Warren,Virginia
22611,Clarke,Virginia
22620,Clarke,Virginia
22622,Frederick,Virginia
22623,Rappahannock,Virginia
22624,Frederick,Virginia
22625,Frederick,Virginia
22626,Shenandoah,Virginia
22627,Rappahannock,Virginia
22630,Warren,Virginia
22637,Frederick,Virginia
22638,Frederick,Virginia
22639,Fauquier,Virginia
22640,Rappahannock,Virginia
22641,Shenandoah,Virginia
22642,Warren,Virginia
22643,Fauquier,Virginia
22644,Shenandoah,Virginia
22645,Frederick,Virginia
22646,Clarke,Virginia
22649,Warren,Virginia
22650,Page,Virginia
22652,Shenandoah,Virginia
22654,Frederick,Virginia
22655,Frederick,Virginia
22656,Frederick,Virginia
22657,Shenandoah,Virginia
22660,Shenandoah,Virginia
22663,Clarke,Virginia
22664,Shenandoah,Virginia
22701,Culpeper,Virginia
22709,Madison,Virginia
22711,Madison,Virginia
22712,Fauquier,Virginia
22713,Culpeper,Virginia
22714,Culpeper,Virginia
22715,Madison,Virginia
22716,Rappahannock,Virginia
22718,Culpeper,Virginia
22719,Madison,Virginia
22720,Fauquier,Virginia
22721,Madison,Virginia
22722,Madison,Virginia
22723,Madison,Virginia
22724,Culpeper,Virginia
22725,Madison,Virginia
22726,Culpeper,Virginia
22727,Madison,Virginia
22728,Fauquier,Virginia
22729,Culpeper,Virginia
22730,Madison,Virginia
22731,Madison,Virginia
22732,Madison,Virginia
22733,Culpeper,Virginia
22734,Fauquier,Virginia
22735,Madison,Virginia
22736,Culpeper,Virginia
22737,Culpeper,Virginia
22738,Madison,Virginia
22739,Fauquier,Virginia
22740,Rappahannock,Virginia
22741,Culpeper,Virginia
22742,Fauquier,Virginia
22743,Madison,Virginia
22746,Culpeper,Virginia
22747,Rappahannock,Virginia
22748,Madison,Virginia
22749,Rappahannock,Virginia
22801,Harrisonburg City,Virginia
22802,Harrisonburg City,Virginia
22803,Harrisonburg City,Virginia
22807,Harrisonburg City,Virginia
22810,Shenandoah,Virginia
22811,Rockingham,Virginia
22812,Rockingham,Virginia
22815,Rockingham,Virginia
22820,Rockingham,Virginia
22821,Rockingham,Virginia
22824,Shenandoah,Virginia
22827,Rockingham,Virginia
22830,Rockingham,Virginia
22831,Rockingham,Virginia
22832,Rockingham,Virginia
22833,Rockingham,Virginia
22834,Rockingham,Virginia
22835,Page,Virginia
22840,Rockingham,Virginia
22841,Rockingham,Virginia
22842,Shenandoah,Virginia
22843,Augusta,Virginia
22844,Shenandoah,Virginia
22845,Shenandoah,Virginia
22846,Rockingham,Virginia
22847,Shenandoah,Virginia
22848,Rockingham,Virginia
22849,Page,Virginia
22850,Rockingham,Virginia
22851,Page,Virginia
22853,Rockingham,Virginia
22901,Albemarle,Virginia
22902,Charlottesville City,Virginia
22903,Charlottesville City,Virginia
22904,Charlottesville City,Virginia
22905,Charlottesville City,Virginia
22906,Charlottesville City,Virginia
22907,Charlottesville City,Virginia
22908,Charlottesville City,Virginia
22909,Albemarle,Virginia
22910,Charlottesville City,Virginia
22911,Albemarle,Virginia
22920,Nelson,Virginia
22922,Nelson,Virginia
22923,Orange,Virginia
22924,Albemarle,Virginia
22931,Albemarle,Virginia
22932,Albemarle,Virginia
22935,Greene,Virginia
22936,Albemarle,Virginia
22937,Albemarle,Virginia
22938,Nelson,Virginia
22939,Augusta,Virginia
22940,Albemarle,Virginia
22942,Orange,Virginia
22943,Albemarle,Virginia
22945,Albemarle,Virginia
22946,Albemarle,Virginia
22947,Albemarle,Virginia
22948,Madison,Virginia
22949,Nelson,Virginia
22952,Augusta,Virginia
22957,Orange,Virginia
22958,Nelson,Virginia
22959,Albemarle,Virginia
22960,Orange,Virginia
22963,Fluvanna,Virginia
22964,Nelson,Virginia
22965,Greene,Virginia
22967,Nelson,Virginia
22968,Greene,Virginia
22969,Nelson,Virginia
22971,Nelson,Virginia
22972,Orange,Virginia
22973,Greene,Virginia
22974,Fluvanna,Virginia
22976,Nelson,Virginia
22980,Waynesboro City,Virginia
22987,Albemarle,Virginia
22989,Madison,Virginia
23001,Gloucester,Virginia
23002,Amelia,Virginia
23003,Gloucester,Virginia
23004,Buckingham,Virginia
23005,Hanover,Virginia
23009,King William,Virginia
23011,New Kent,Virginia
23014,Goochland,Virginia
23015,Hanover,Virginia
23018,Gloucester,Virginia
23021,Mathews,Virginia
23022,Fluvanna,Virginia
23023,King And Queen,Virginia
23024,Louisa,Virginia
23025,Mathews,Virginia
23027,Cumberland,Virginia
23030,Charles City,Virginia
23031,Middlesex,Virginia
23032,Middlesex,Virginia
23035,Mathews,Virginia
23038,Goochland,Virginia
23039,Goochland,Virginia
23040,Cumberland,Virginia
23043,Middlesex,Virginia
23045,Mathews,Virginia
23047,Hanover,Virginia
23050,Gloucester,Virginia
23055,Fluvanna,Virginia
23056,Mathews,Virginia
23058,Henrico,Virginia
23059,Henrico,Virginia
23060,Henrico,Virginia
23061,Gloucester,Virginia
23062,Gloucester,Virginia
23063,Goochland,Virginia
23064,Mathews,Virginia
23065,Goochland,Virginia
23066,Mathews,Virginia
23067,Goochland,Virginia
23068,Mathews,Virginia
23069,Hanover,Virginia
23070,Middlesex,Virginia
23071,Middlesex,Virginia
23072,Gloucester,Virginia
23075,Henrico,Virginia
23076,Mathews,Virginia
23079,Middlesex,Virginia
23081,James City,Virginia
23083,Amelia,Virginia
23084,Fluvanna,Virginia
23085,King And Queen,Virginia
23086,King William,Virginia
23089,New Kent,Virginia
23090,York,Virginia
23091,King And Queen,Virginia
23092,Middlesex,Virginia
23093,Louisa,Virginia
23101,Powhatan,Virginia
23102,Goochland,Virginia
23103,Goochland,Virginia
23105,Amelia,Virginia
23106,King William,Virginia
23107,Gloucester,Virginia
23108,King And Queen,Virginia
23109,Mathews,Virginia
23110,King And Queen,Virginia
23111,Hanover,Virginia
23112,Chesterfield,Virginia
23113,Chesterfield,Virginia
23114,Chesterfield,Virginia
23115,Essex,Virginia
23116,Hanover,Virginia
23117,Louisa,Virginia
23119,Mathews,Virginia
23120,Chesterfield,Virginia
23123,Buckingham,Virginia
23124,New Kent,Virginia
23125,Mathews,Virginia
23126,King And Queen,Virginia
23127,James City,Virginia
23128,Mathews,Virginia
23129,Goochland,Virginia
23130,Mathews,Virginia
23131,Gloucester,Virginia
23138,Mathews,Virginia
23139,Powhatan,Virginia
23140,New Kent,Virginia
23141,New Kent,Virginia
23146,Hanover,Virginia
23147,Charles City,Virginia
23148,King And Queen,Virginia
23149,Middlesex,Virginia
23150,Henrico,Virginia
23153,Goochland,Virginia
23154,Gloucester,Virginia
23155,Gloucester,Virginia
23156,King And Queen,Virginia
23160,Goochland,Virginia
23161,King And Queen,Virginia
23162,Hanover,Virginia
23163,Mathews,Virginia
23168,James City,Virginia
23169,Middlesex,Virginia
23170,Louisa,Virginia
23173,Richmond City,Virginia
23175,Middlesex,Virginia
23176,Middlesex,Virginia
23177,King And Queen,Virginia
23178,Gloucester,Virginia
23180,Middlesex,Virginia
23181,King William,Virginia
23183,Gloucester,Virginia
23184,Gloucester,Virginia
23185,James City,Virginia
23186,Williamsburg City,Virginia
23187,Williamsburg City,Virginia
23188,James City,Virginia
23190,Gloucester,Virginia
23192,Hanover,Virginia
23218,Richmond City,Virginia
23219,Richmond City,Virginia
23220,Richmond City,Virginia
23221,Richmond City,Virginia
23222,Richmond City,Virginia
23223,Richmond City,Virginia
23224,Richmond City,Virginia
23225,Richmond City,Virginia
23226,Henrico,Virginia
23227,Henrico,Virginia
23228,Henrico,Virginia
23229,Henrico,Virginia
23230,Henrico,Virginia
23231,Henrico,Virginia
23232,Richmond City,Virginia
23233,Henrico,Virginia
23234,Chesterfield,Virginia
23235,Chesterfield,Virginia
23236,Chesterfield,Virginia
23237,Chesterfield,Virginia
23238,Henrico,Virginia
23240,Richmond City,Virginia
23241,Richmond City,Virginia
